Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
1		,0.000000,-0.004883,0.000000,-0.036133,0.000000
2		,0.000250,-0.004883,0.000000,-0.036621,-0.004883
3		,0.000500,-0.004883,0.000000,-0.036621,0.000000
4		,0.000750,-0.004883,-0.004883,-0.036621,0.000000
5		,0.001000,-0.004883,-0.004883,-0.036621,0.000000
6		,0.001250,-0.004883,0.000000,-0.037109,0.000000
7		,0.001500,-0.004883,0.000000,-0.037109,0.000000
8		,0.001750,-0.004883,0.000000,-0.037109,-0.004883
9		,0.002000,-0.004883,0.000000,-0.036621,0.000000
10		,0.002250,-0.004883,-0.004883,-0.037598,0.000000
11		,0.002500,-0.004883,0.000000,-0.037109,0.000000
12		,0.002750,0.000000,0.000000,-0.037598,0.000000
13		,0.003000,-0.004883,0.000000,-0.037109,0.000000
14		,0.003250,-0.004883,0.000000,-0.037109,0.000000
15		,0.003500,0.000000,0.000000,-0.037109,0.000000
16		,0.003750,0.000000,0.000000,-0.036621,0.000000
17		,0.004000,-0.004883,0.000000,-0.036621,-0.004883
18		,0.004250,-0.004883,0.000000,-0.036133,0.000000
19		,0.004500,0.000000,0.000000,-0.036133,0.000000
20		,0.004750,-0.004883,0.000000,-0.035645,0.000000
21		,0.005000,-0.004883,0.000000,-0.035156,0.000000
22		,0.005250,-0.004883,0.000000,-0.035156,-0.004883
23		,0.005500,-0.004883,0.000000,-0.036621,0.000000
24		,0.005750,-0.004883,0.000000,-0.036621,0.000000
25		,0.006000,-0.004883,0.000000,-0.036133,0.000000
26		,0.006250,-0.004883,0.000000,-0.036621,0.000000
27		,0.006500,-0.004883,0.000000,-0.036133,0.000000
28		,0.006750,-0.004883,0.000000,-0.035645,0.000000
29		,0.007000,-0.004883,0.000000,-0.036133,0.000000
30		,0.007250,-0.004883,0.000000,-0.035645,-0.004883
31		,0.007500,-0.004883,0.000000,-0.036621,0.000000
32		,0.007750,-0.004883,-0.004883,-0.035645,0.000000
33		,0.008000,0.000000,0.000000,-0.036133,0.000000
34		,0.008250,-0.004883,0.000000,-0.035156,0.000000
35		,0.008500,-0.004883,-0.004883,-0.037109,-0.004883
36		,0.008750,-0.004883,0.000000,-0.036133,0.000000
37		,0.009000,-0.004883,0.000000,-0.035645,0.000000
38		,0.009250,0.000000,0.000000,-0.035645,0.000000
39		,0.009500,-0.004883,0.000000,-0.035645,0.000000
40		,0.009750,-0.004883,0.000000,-0.035645,0.000000
41		,0.010000,-0.004883,0.000000,-0.035156,0.000000
42		,0.010250,-0.004883,0.000000,-0.035645,0.000000
43		,0.010500,-0.004883,0.000000,-0.035156,0.000000
44		,0.010750,-0.004883,-0.004883,-0.035645,0.000000
